PolygenicScoreEXT,Age,DelinquentPeer,SchoolConnect,NeighborConnect,ParentalWarmth,Is_Male,PolygenicScoreEXT_x_Is_Male,AntisocialTrajectory
0.08142986403831873,0.8293720163993925,-1.1703391078023166,1.9715328145163789,-0.22544015428669745,0.9022625442163316,1.0923310491140537,0.020617296705098404,3.0
0.3411517312064378,0.986293197321763,-2.2360626103948196,-0.5623346145099114,0.36185989428595655,0.03523416548095598,1.0923310491140537,0.4096673269618796,3.0
-0.014602746510096423,-1.1359194835287687,-0.3313870075430542,-0.3612066794064285,0.7325626296411021,-0.07622554205325938,1.0923310491140537,-0.12323462630342649,3.0
1.6501656840782433,-0.4059016908487279,-1.2677238026957633,0.28367365548943757,0.6885473811046642,0.9022625442163316,1.0923310491140537,2.37050306068033,3.0
0.8462289607817096,0.33690564329854283,-1.617558801200149,-1.1157006597789427,-0.8394711597876783,-0.05620787589243701,-0.9154733821867097,0.03174314492208143,3.0
0.3327471739628181,1.1216912215788537,-3.5998228122165137,-1.4228466679628184,-1.819525724364702,-0.31968153096063334,1.0923310491140537,0.39707773146275077,3.0
0.8108862480815222,0.08797005594945345,-0.3888369568115536,0.2944571279221796,1.0906538538470703,0.0427481687722092,1.0923310491140537,1.1133055303812744,3.0
-1.0099313396100233,0.1057116331880752,-2.3143640210843346,0.15269018458251166,1.2483994798456675,0.38364984580750633,1.0923310491140537,-1.6141857868012397,3.0
2.647967442103001,-0.49651731531638477,-1.6741808391590283,-1.1547025928308052,-0.10755183813326064,-0.4300349144901764,1.0923310491140537,3.865158895333333,3.0
-0.5724960950220626,-1.4388247409270243,0.2747901080662494,0.12537807313949229,0.9138448374923643,0.4150266401694598,-0.9154733821867097,0.03174314492208143,3.0
-0.48473746721363453,0.5532418814374496,-2.5581696073807203,-0.9905676992381586,0.7638120406103217,-0.8191185388632107,1.0923310491140537,-0.827472314522721,3.0
-0.5036724749821884,-0.9391997837932198,-0.8810821873904773,-0.4863597986220859,0.7493067022961433,0.4107176177759425,-0.9154733821867097,0.03174314492208143,3.0
1.7645899339718651,-0.7670118074068164,-1.4729712067525897,-0.52953751503574,0.772750551868342,0.11437908067211289,1.0923310491140537,2.5419047157223646,3.0
-0.6537891289591848,0.8291727022839351,0.518041745125846,-3.236679218210366,-1.2285550937754985,0.3574165012285427,-0.9154733821867097,0.03174314492208143,3.0
0.4692904130006562,0.8870808136710048,-1.3123020738508806,-0.9591536778395569,-1.3323968705669433,-0.5580042831608379,-0.9154733821867097,0.03174314492208143,3.0
-0.1848674114049832,0.4608942682648484,-0.8266823301087898,-3.6618288027508616,0.5766387841415196,0.12061488239874091,1.0923310491140537,-0.3782823577527697,3.0
0.14412330897403908,-1.5759477095486718,0.8659574482443707,0.7233384885198749,1.0424876051524734,0.9802488548490128,1.0923310491140537,0.114528860313855,3.0
-0.338879253080125,1.031720811911696,-1.1801297491389886,-1.3291566832557393,-0.42240609783261474,-0.748818965264552,1.0923310491140537,-0.6089841939783315,3.0
0.42506504110703813,-0.2867740580670805,-2.464743232347481,0.44222447142167054,0.5192755951414283,-0.454826116615466,1.0923310491140537,0.535365159461455,3.0
0.7416523198008337,-0.4106489256595268,-1.4954220825709863,-1.1579751345258333,-0.1563673222633581,-1.2174765258764007,1.0923310491140537,1.0095966583248364,3.0
-0.1340879968518155,-1.7296806524605914,0.7864116732723258,1.1300470982130573,0.7118037151319343,0.9802488548490128,1.0923310491140537,-0.30221740032835853,3.0
-0.289559860396032,-1.6508164572349882,0.6127424582681246,1.140518716835443,1.1522511147968149,0.9802488548490128,1.0923310491140537,-0.5351062743976435,3.0
2.323186996849491,-1.1829461912930423,-1.212792957392483,-0.9116491556803106,1.1356144867548796,-1.4700576753825587,-0.9154733821867097,0.03174314492208143,3.0
0.4682589028048038,-1.6088511260143818,0.9346642382400389,0.53408736099796,-0.3756258956935741,0.5884770410057444,1.0923310491140537,0.6000673479358097,3.0
1.023307305294486,0.5908955424226013,-0.3131167710105256,-0.0920171658577747,-0.6628508860721806,-1.6896090485687443,1.0923310491140537,1.4315013744084788,3.0
-0.11874020954031655,0.26083187049705414,0.7011143108297015,-0.42682790994498265,0.7634099689780047,0.9520693553726316,1.0923310491140537,-0.27922720245623167,3.0
-0.2240238710445868,0.46416214246329723,-1.7695612579696451,-0.3927256485704641,-1.1649675127996653,0.9273078712735281,-0.9154733821867097,0.03174314492208143,3.0
0.34168774616456116,-0.7937285681077957,-0.16896531327027414,0.5149104635275464,-0.3999988823226017,-0.2341730326376057,-0.9154733821867097,0.03174314492208143,3.0
-0.1060449028572179,-1.4375915768676906,0.5912669572043872,-0.027495622083858536,0.5003880570414473,0.7310139230117221,-0.9154733821867097,0.03174314492208143,3.0
-0.8276686575633309,-1.120809239042739,0.7322949394998879,0.818724161387527,0.9241364576853044,0.7486429631816321,1.0923310491140537,-1.3411656412967108,3.0
0.5342015353029146,-0.9163414375445259,-0.09871241329586329,0.42521360625768284,-0.5165353228536377,0.17899008644997672,-0.9154733821867097,0.03174314492208143,3.0
-1.9192900495229126,0.8919763531995152,-0.8195584430873716,-0.7737770578542453,-0.251711708887933,-0.2713275481618236,1.0923310491140537,-2.9763584735425908,3.0
-0.1843273139266925,0.6433648105840001,-0.42305238448527127,-0.9931481515038844,-0.7567615115988193,0.28941288898176215,1.0923310491140537,-0.37747331944359025,3.0
0.34563887603488647,0.010319359829007892,-2.111975152167993,-1.8921037472721873,-1.6412374903593616,-1.23098834757952,1.0923310491140537,0.41638883967203,3.0
1.7304261821809293,-1.1010705743367588,0.20062965207023706,0.9165520454884541,-0.6262008105687898,0.06127606856073953,-0.9154733821867097,0.03174314492208143,3.0
-0.08091332683363682,-0.6800196282108956,-1.8984936930428915,-1.8885718655328259,-1.8583904569892562,-3.353809062008525,-0.9154733821867097,0.03174314492208143,3.0
-0.4222568066048258,1.169204534183268,-0.42225322027723483,0.4211816706479727,0.915200061156075,0.6518977953226986,-0.9154733821867097,0.03174314492208143,3.0
0.22272850234770664,0.885966560259082,-1.5428262181626278,0.1163764417666242,-0.8791442422099939,0.10189269780253389,1.0923310491140537,0.23227540662437438,3.0
-0.2282413018592039,-1.2519134429842413,-0.525128822620628,0.1628962919403168,-0.10140815271825837,-0.0072084267339966104,-0.9154733821867097,0.03174314492208143,3.0
0.06964446628711636,-0.9459587399796321,-0.039826791632917746,-0.23505030220922585,0.9392687848269594,-0.07468407797259477,1.0923310491140537,0.002963375602161325,3.0
1.0081208083602975,-0.30066447763151294,-0.9370378471796292,0.44746390561516114,1.0008874578183145,0.8063708758334731,1.0923310491140537,1.408752781245485,3.0
1.4432424326587086,-0.13390175291915885,0.8800016925511456,-0.612988712100941,0.08340086240527855,0.23247759873969864,1.0923310491140537,2.0605426476301214,3.0
-0.3766130775324714,-0.0056922785997369635,-1.8720100437058107,0.012029966930810043,-0.5272867896240602,-0.5031215470539611,-0.9154733821867097,0.03174314492208143,3.0
0.3858738348140922,-0.11021533233988348,-1.8825913304295654,0.2724679820733019,-0.6098113823181418,-0.48750731059495517,-0.9154733821867097,0.03174314492208143,3.0
-0.31736919139278397,1.2025435079779996,-2.2222403599163107,-0.28056866263761016,0.7159266539860387,0.20652083492048226,1.0923310491140537,-0.5767632252877425,3.0
-0.19131209896951812,0.6606103959964542,-2.0330213498788257,-1.2743718765320229,-0.16881883200126147,-1.1066082645931217,1.0923310491140537,-0.38793616903680306,3.0
0.9919107723871466,0.5617091633842712,-0.7335664010988823,-0.08625257937958788,-1.0320263704839814,0.583570994455907,1.0923310491140537,1.3844709791216172,3.0
-0.05987082963067758,1.2817416564782123,-1.1557585641584271,0.44544642395954803,0.5929604923885604,0.39161165072754534,1.0923310491140537,-0.19104389203740701,3.0
1.1242516528251953,1.1226277969954404,-1.7700843148489316,0.5939656351348623,0.18932008531696182,0.11762109602080534,1.0923310491140537,1.5827108273870847,3.0
0.9067627532828895,0.6932862231222516,-0.09433824284970888,-0.20974368150586098,-0.7840195583918363,-1.3965086329096033,1.0923310491140537,1.256923615589947,3.0
0.8295801875125465,1.539379167727665,-0.9232847897071998,-2.7621670401317604,-1.025244933593132,0.6022888302266006,-0.9154733821867097,0.03174314492208143,3.0
-0.8825186912159043,1.0474379994250218,-2.9186804189890854,-0.5223543791731594,0.7087953512946542,0.20764366905340909,1.0923310491140537,-1.423328177261794,3.0
0.20038576746634162,-0.8205907488351506,-1.4006270742880806,-0.04435484900613923,0.3714651519442944,0.42434163401951386,-0.9154733821867097,0.03174314492208143,3.0
-0.3701371552963286,0.23586636965805974,0.5638448545655317,-0.38541705384240554,-2.872283226472485,-2.7718841007807455,-0.9154733821867097,0.03174314492208143,3.0
-0.34504810352507154,0.764102841587116,-0.21325390231311508,-0.2975373077054216,0.9464465207879624,-0.311411454702944,1.0923310491140537,-0.6182248154108829,3.0
-0.22581002005757592,-0.7847351528319852,0.7067097346917626,-0.3475140041326751,0.3661637568866556,0.9231748870208156,1.0923310491140537,-0.4396122846809941,3.0
0.5885003877638126,-0.5569492783982959,-2.6946946818156445,0.3855284594454791,0.634088978515904,-0.9668339464550935,1.0923310491140537,0.7801829226137855,3.0
-0.5107154552952472,-0.32133447026450623,-1.200684102195546,-0.7784414680341125,0.8116752408666039,0.7893405036968704,-0.9154733821867097,0.03174314492208143,3.0
0.31712773131291383,-1.5329891957285162,-0.7624281098213961,0.9008377212920188,0.8504179636480987,0.9276103495577097,-0.9154733821867097,0.03174314492208143,3.0
1.2216301496523725,0.09803723603821936,0.9346642382400389,0.5457626406654119,-0.2367128477859407,0.8461733080258073,1.0923310491140537,1.7285788189815312,3.0
-1.8052128650936385,1.08007987139369,-0.8130132273086687,-0.4288435241254887,0.8086038409958922,0.6723378155120259,-0.9154733821867097,0.03174314492208143,3.0
-0.057034891826842446,-1.5191826035259577,0.9346642382400389,1.0606096125181372,0.8223279223934058,0.9802488548490128,1.0923310491140537,-0.1867958027239484,3.0
