type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,2.0_Precision,2.0_Recall,2.0_F1-Score,3.0_Precision,3.0_Recall,3.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_Age,logistic_regression,SUT,0.6081981460023175,0.511077997866778,0.21869324235195067,0.5945330296127562,0.6804750869061413,0.6346075915169526,0.6264815441923468,0.5359212050984936,0.5776736924277908,0.6105072869025515,0.6081981460023175,0.6061406419723716,0.6105072869025514,0.6081981460023175,0.6061406419723717
test_metrics,PolygenicScoreEXT_x_Age,logistic_regression,SUT,0.31219110378912684,0.340840650826642,0.07521766980948129,0.29491525423728815,0.9914529914529915,0.45460483344219466,0.9117647058823529,0.03592120509849363,0.06911928651059086,0.6033399800598205,0.5136870982757425,0.2618620599763928,0.7334169649207238,0.31219110378912684,0.1805735097173396
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,SUT,0.6106604866743917,0.5141156413609276,0.22349211294545487,0.5971515768056969,0.6801853997682503,0.6359696641386783,0.6285329744279946,0.541135573580533,0.581569115815691,0.6128422756168457,0.6106604866743917,0.6087693899771847,0.6128422756168458,0.6106604866743917,0.6087693899771847
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,SUT,0.31054365733113676,0.3381760733949846,0.07090862963483041,0.29441624365482233,0.9914529914529915,0.4540117416829746,0.90625,0.03360370799536501,0.06480446927374302,0.6003331218274112,0.5125283497241783,0.2594081054783588,0.7293524312379264,0.31054365733113676,0.17733474325697224
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,SUT,0.6116743916570104,0.5154942346722536,0.22581710000778474,0.5973239081040141,0.6853997682502897,0.6383380547686496,0.6309887869520897,0.5379490150637312,0.580766223612197,0.6141563475280519,0.6116743916570104,0.6095521391904233,0.6141563475280519,0.6116743916570104,0.6095521391904232
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,SUT,0.3154859967051071,0.3381831964794671,0.07101855998906105,0.295221843003413,0.9857549857549858,0.4543663821405122,0.8809523809523809,0.04287369640787949,0.08176795580110498,0.588087111977897,0.5143143410814326,0.2680671689708086,0.711601953588223,0.3154859967051071,0.18949616638193856
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,SUT,0.6115295480880649,0.5153008488248535,0.225494762438756,0.5972713491662456,0.6848203939745076,0.6380566801619433,0.6306856754921928,0.5382387022016223,0.5808065020318851,0.6139785123292192,0.6115295480880649,0.6094315910969141,0.6139785123292192,0.6115295480880649,0.6094315910969141
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,SUT,0.3154859967051071,0.3381831964794671,0.07101855998906105,0.295221843003413,0.9857549857549858,0.4543663821405122,0.8809523809523809,0.04287369640787949,0.08176795580110498,0.588087111977897,0.5143143410814326,0.2680671689708086,0.711601953588223,0.3154859967051071,0.18949616638193856
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,SUT,0.6105156431054461,0.5139982777559873,0.22337743495922135,0.5965578334598836,0.68279258400927,0.636768877482102,0.629190653572638,0.5382387022016223,0.5801717408274786,0.6128742435162609,0.6105156431054461,0.6084703091547903,0.6128742435162607,0.6105156431054461,0.6084703091547902
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,SUT,0.31466227347611203,0.3368555983343564,0.06894069090913299,0.2949701619778346,0.9857549857549858,0.4540682414698163,0.8780487804878049,0.04171494785631518,0.07964601769911504,0.5865094712328197,0.5137349668056505,0.26685712958446567,0.7094650942464543,0.31466227347611203,0.18790153709245616
train_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,SUT,0.610225955967555,0.5135386655687671,0.22253304710679145,0.5969920978842722,0.6784472769409038,0.6351186440677966,0.6276417309627642,0.5420046349942063,0.5816881703715218,0.6123169144235182,0.610225955967555,0.6084034072196591,0.6123169144235182,0.610225955967555,0.6084034072196592
test_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,SUT,0.313838550247117,0.3355021518198634,0.06682443895407465,0.29471890971039183,0.9857549857549858,0.4537704918032787,0.875,0.04055619930475087,0.07751937984496125,0.584859454855196,0.5131555925298683,0.26564493582411997,0.7072251542902369,0.313838550247117,0.18630367992516672
train_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,logistic_regression,SUT,0.6100811123986095,0.513379362071831,0.222303773652481,0.5966921119592875,0.679316338354577,0.635329179084259,0.6277740416946873,0.540845886442642,0.5810768751945223,0.6122330768269875,0.6100811123986095,0.6082030271393907,0.6122330768269875,0.6100811123986095,0.6082030271393907
test_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,logistic_regression,SUT,0.313838550247117,0.3392803303904463,0.07290274026298779,0.2950680272108844,0.9886039886039886,0.45448592010478067,0.8947368421052632,0.039397450753186555,0.07547169811320754,0.5949024346580738,0.5140007196785875,0.26497880910899413,0.7213564845863777,0.313838550247117,0.1850548875028634
