PolygenicScoreEXT,Age,DelinquentPeer,SchoolConnect,NeighborConnect,ParentalWarmth,Is_Male,PolygenicScoreEXT_x_Is_male,AntisocialTrajectory
-0.7038938210486446,-0.5101596729705365,0.19435614543614688,0.28684629259956784,0.7498129896005469,0.4479306225112404,1.1095928827601516,-1.1728739636853556,1.0
3.164008994160076,-0.07419040416875852,-2.3197313954120946,-2.3188496762008355,0.18246528627111291,-1.5842870870538113,1.1095928827601516,4.630282818088282,1.0
0.6245204155568527,-0.12716367448612226,-1.8275861532719184,-1.7858152923150534,0.7568309713938912,-0.9021812638290021,1.1095928827601516,0.8201947493779136,1.0
0.13706232805343865,1.5718468868004802,-2.673192961698833,-1.9732651970863007,-1.8255372387474853,-1.4320795370167982,1.1095928827601516,0.08884346123206693,1.0
0.0978485106771272,1.486308853918435,-2.472675528631881,-2.089868749933688,-1.7433882734602641,-1.103842972402495,1.1095928827601516,0.03000952948182084,1.0
0.013744848430441409,-0.0903341908460924,-3.8858373342683654,-0.8991205587770209,0.7985313408966617,0.818447325402303,0.15251371883833342,0.07759243804000006,1.0
0.30242033132910423,-0.3774978138599243,0.598440409309619,0.021136795370260364,-1.6908506661304568,0.13079943870081467,1.1095928827601516,0.3369361522781174,1.0
-0.012069823304286227,1.2366827312816513,-3.1026639274040653,-1.3323266401862666,-2.504443256304878,-1.5334587133400117,1.1095928827601516,-0.13490498770236486,1.0
-1.7737668981664199,-0.0926860692253913,-1.5189749874831373,-1.9813061441818145,0.26720911352032495,-3.002273147652774,-0.901231447621099,0.03946349827196318,1.0
0.1499603635863091,-0.7178587411440127,-0.8506270739090336,-0.42320970963534643,0.4299891115211217,-0.6251846273456969,1.1095928827601516,0.10819485808718561,1.0
-0.3546014318964287,1.0578737354596093,-4.640996258383769,-0.11004588336588852,0.3976636443907123,-0.19960684832032385,1.1095928827601516,-0.6488177518900713,1.0
0.2230953587700903,0.8698062541728077,-3.242762277302388,-2.939255069703513,-0.6033965669573861,-0.9916485548811549,1.1095928827601516,0.21792197987962914,1.0
